anime_id,title,score,start_date,end_date,num_episodes,airing_days,airing_weeks
46735,Chocomatsu-san: Valentine's Day-hen,6.2,2021-02-13 00:00:00,2021-02-15 00:00:00,3,2,0.3
44410,Xing Hai Qishi,7.1,2020-12-30 00:00:00,2021-02-03 00:00:00,7,35,5.0
41299,Cinderella Girls Gekijou: Extra Stage,6.7,2020-03-24 00:00:00,2021-04-13 00:00:00,48,385,55.0
38361,Tales of Crestoria,6.0,2018-09-11 00:00:00,2020-04-26 00:00:00,4,593,84.7
49380,Mao Zhi Ming,6.9,2021-10-26 00:00:00,2022-01-11 00:00:00,12,77,11.0
40757,Latina no Nikki,6.3,2019-04-28 00:00:00,2019-09-23 00:00:00,77,148,21.1
39339,Osomatsu-san Movie: Gekijou Koukai Kinen - Original Tanpen Gekijou,6.3,2019-03-01 00:00:00,2019-03-15 00:00:00,7,14,2.0
39589,Kouya no Kotobuki Hikoutai Gaiden: Oozora no Harukaze Hikoutai,6.6,2019-04-10 00:00:00,2020-02-29 00:00:00,12,325,46.4
37894,Ling Yu 4th Season,6.8,2016-12-08 00:00:00,2017-02-23 00:00:00,12,77,11.0
42950,Wo Jia Da Shixiong Shi Ge Fanpai,7.2,2020-10-29 00:00:00,2021-01-14 00:00:00,13,77,11.0
38023,Lipton #watashitolipton,5.6,2018-07-20 00:00:00,2018-10-26 00:00:00,3,98,14.0
46821,Wei Wo Du Shen,6.2,2021-02-04 00:00:00,2021-07-19 00:00:00,50,165,23.6
38395,Otona no Bouguya-san,5.6,2018-10-09 00:00:00,2018-12-25 00:00:00,12,77,11.0
45557,Chang Jian Feng Yun,6.2,2021-01-22 00:00:00,2021-03-19 00:00:00,10,56,8.0
44591,Slime-tachi no Itobata Kaigi,6.1,2020-08-21 00:00:00,2020-12-17 00:00:00,25,118,16.9
37888,Tian Yu,6.1,2017-04-26 00:00:00,2017-10-11 00:00:00,13,168,24.0
35624,Neko ga Kureta Marui Shiawase,6.1,2017-05-22 00:00:00,2018-03-23 00:00:00,5,305,43.6
41802,Wan Jie Chun Qiu,6.5,2020-04-13 00:00:00,2020-10-15 00:00:00,56,185,26.4
41917,Min Diao Ju Yi Wen Lu,6.8,2020-08-07 00:00:00,2020-10-16 00:00:00,12,70,10.0
48942,Kuang Shen Mo Zun,6.6,2021-05-20 00:00:00,2021-11-20 00:00:00,62,184,26.3
42491,Kamen Rider Zero-One: Short Anime - Everyone's Daily Life,6.6,2020-07-23 00:00:00,2020-11-08 00:00:00,5,108,15.4
42359,Zhen Hun Jie: Bei Luo Shi Men Pian Part 2,7.2,2021-05-15 00:00:00,2021-06-26 00:00:00,7,42,6.0
40876,Ai Zai Xiyuan Qian,6.7,2019-07-13 00:00:00,2019-08-31 00:00:00,12,49,7.0
48727,Yoru no Kuni,7.5,2021-04-16 00:00:00,2021-09-12 00:00:00,3,149,21.3
38556,Wo Shi Jiang Xiaobai 2nd Season,6.9,2018-11-09 00:00:00,2019-01-25 00:00:00,12,77,11.0
49587,Wan Sheng Jie 3,7.9,2022-01-26 00:00:00,2022-04-06 00:00:00,12,70,10.0
50673,Pokemon (2019): Kami to Yobareshi Arceus,6.9,2022-01-21 00:00:00,2022-01-28 00:00:00,4,7,1.0
33266,Nanocore,6.2,2014-02-14 00:00:00,2015-07-31 00:00:00,10,532,76.0
49592,Tensai Ouji no Akaji Kokka Saisei Jutsu: Short Drama,6.3,2021-08-12 00:00:00,2021-12-24 00:00:00,5,134,19.1
49386,Xingchen Bian: Xingchen Yao Hai,7.6,2021-09-05 00:00:00,2021-10-03 00:00:00,12,28,4.0
48481,Daomu Biji Zhi Qinling Shen Shu,6.9,2021-04-04 00:00:00,2021-06-13 00:00:00,12,70,10.0
42285,Shi Zhi Ge: Hua Yu Yan De Kuangxiang Shi,6.2,2020-07-16 00:00:00,2020-10-01 00:00:00,13,77,11.0
33213,Onizushi,5.2,2016-04-19 00:00:00,2016-05-25 00:00:00,3,36,5.1
43413,Chiyuki no Fashion Check,5.4,2020-03-08 00:00:00,2020-04-05 00:00:00,9,28,4.0
40823,Ni Zhuan Ci Yuan: AI Jue Qi,6.7,2019-11-05 00:00:00,2020-01-14 00:00:00,12,70,10.0
29935,Qin Shi Mingyue: Kong Shan Niao Yu,7.0,2014-05-09 00:00:00,2014-07-08 00:00:00,3,60,8.6
42794,Jing: Shuang Cheng - Feng Qi Pian,6.7,2020-08-15 00:00:00,2020-08-22 00:00:00,4,7,1.0
39629,Aihime Megohime,5.2,2019-03-29 00:00:00,2021-02-20 00:00:00,3,694,99.1
44067,Bai Yao Pu 2nd Season,7.4,2021-07-18 00:00:00,2021-09-26 00:00:00,12,70,10.0
44071,Yuan Long 2nd Season,7.3,2021-07-03 00:00:00,2021-10-02 00:00:00,16,91,13.0
33339,Zhongguo Jingqi Xiansheng,6.3,2014-02-28 00:00:00,2016-05-17 00:00:00,63,809,115.6
42082,Yi Shijie Zhongyao Pu,6.0,2020-05-08 00:00:00,2020-09-11 00:00:00,40,126,18.0
42956,Hanhua Riji 2nd Season,7.3,2020-11-15 00:00:00,2021-01-24 00:00:00,12,70,10.0
41210,Wan Jie Shen Zhu 2nd Season,7.2,2020-02-01 00:00:00,2020-07-08 00:00:00,48,158,22.6
47811,Mamono-tachi no Kunou,6.3,2020-10-10 00:00:00,2020-12-24 00:00:00,12,75,10.7
33764,Ying Xiong Bie Nao,5.8,2015-07-01 00:00:00,2015-11-04 00:00:00,13,126,18.0
34893,Ancien to Mahou no Tablet: Mou Hitotsu no Hirune Hime,6.4,2017-03-10 00:00:00,2017-03-17 00:00:00,2,7,1.0
49170,Xinghe Zhizun,6.5,2021-06-10 00:00:00,2021-10-30 00:00:00,45,142,20.3
33702,Tong Zhi Zhe,6.4,2015-12-31 00:00:00,2016-03-17 00:00:00,10,77,11.0
40969,Jintian Kaishi Zuo Mingxing,7.1,2019-12-27 00:00:00,2020-03-20 00:00:00,13,84,12.0
20835,Joshikousei Nobunaga-chan!!,6.0,2010-08-12 00:00:00,2012-02-10 00:00:00,10,547,78.1
38688,Meng Ta: Xue Mi Cheng,6.3,2018-06-01 00:00:00,2018-08-10 00:00:00,13,70,10.0
49211,Gundam Breaker: Battlogue,6.2,2021-10-19 00:00:00,2021-11-23 00:00:00,6,35,5.0
33366,Toukiden 2,5.3,2016-06-30 00:00:00,2016-07-12 00:00:00,3,12,1.7
37737,Mu Wang Zhi Wang: Qi Lin Jue,6.8,2016-07-21 00:00:00,2016-11-24 00:00:00,20,126,18.0
41634,Puso Ni Comi: Okawari,6.5,2020-04-07 00:00:00,2020-09-29 00:00:00,26,175,25.0
49939,Petit Seka,6.8,2022-01-13 00:00:00,2022-03-18 00:00:00,10,64,9.1
49847,Meng Qi Shi Shen 2nd Season,7.4,2021-10-09 00:00:00,2021-12-18 00:00:00,12,70,10.0
30842,Nekota no Koto ga Kininatte Shikatanai. (ONA),6.2,2015-04-07 00:00:00,2015-04-28 00:00:00,4,21,3.0
34940,Dongguo Xiaojie,5.9,2016-12-26 00:00:00,2017-04-10 00:00:00,15,105,15.0
36644,Shaonian Jinyiwei,6.5,2017-02-09 00:00:00,2017-05-04 00:00:00,13,84,12.0
34997,Ao no Strada,4.9,2017-02-27 00:00:00,2017-03-13 00:00:00,4,14,2.0
33704,AOTU Shijie,6.4,2016-06-27 00:00:00,2017-01-31 00:00:00,32,218,31.1
42913,Saezuru Doubutsu wa Yarushikanai!,6.7,2019-12-19 00:00:00,2020-08-28 00:00:00,30,253,36.1
42949,Shaonu Qianxian: Renxing Xiao Juchang 2,7.0,2020-10-07 00:00:00,2020-12-16 00:00:00,12,70,10.0
41842,Shin Tennis no Ouji-sama: Hyoutei vs. Rikkai - Game of Future,7.2,2021-02-13 00:00:00,2021-04-17 00:00:00,2,63,9.0
37938,Hua Jianghu: Huan Shi Men Sheng,6.7,2017-09-14 00:00:00,2018-01-25 00:00:00,20,133,19.0
36791,Ling Yu 3rd Season,6.7,2016-07-21 00:00:00,2016-10-06 00:00:00,12,77,11.0
26017,Backkom Specials,5.9,2007-03-20 00:00:00,2013-03-20 00:00:00,8,2192,313.1
38916,Battle Spirits: Saga Brave,7.0,2019-06-14 00:00:00,2020-01-24 00:00:00,3,224,32.0
38413,Arad: Suming Zhi Men,6.3,2017-04-28 00:00:00,2017-09-01 00:00:00,20,126,18.0
37185,Ze Tian Ji 3rd Season,7.0,2017-07-26 00:00:00,2017-10-11 00:00:00,12,77,11.0
37895,Ling Yu 5th Season,6.8,2017-07-20 00:00:00,2017-10-05 00:00:00,12,77,11.0
48791,Luo Xiao Hei Zhan Ji: Zhongsheng Zhi Men,7.8,2021-04-24 00:00:00,2021-07-17 00:00:00,12,84,12.0
42148,Xin Jue,6.2,2020-10-13 00:00:00,2020-12-29 00:00:00,13,77,11.0
41918,Juan Siliang,7.7,2021-06-14 00:00:00,2021-09-13 00:00:00,15,91,13.0
46119,Mashiro no Oto Mini,5.6,2021-01-15 00:00:00,2021-06-21 00:00:00,33,157,22.4
48877,5-fun de Wakaru! Kingdom: Gasshougun-hen,6.1,2020-04-02 00:00:00,2021-03-28 00:00:00,2,360,51.4
29936,Qin Shi Ming Yue: Junlin Tianxia,7.3,2014-12-25 00:00:00,2017-11-30 00:00:00,75,1071,153.0
38490,Xi Xing Ji,6.9,2018-07-18 00:00:00,2018-10-10 00:00:00,16,84,12.0
35684,Project Tokyo Dolls: Episode 0,5.5,2017-06-05 00:00:00,2017-06-09 00:00:00,3,4,0.6
41920,Dahua Zhi Shaonian You,5.9,2020-08-15 00:00:00,2020-11-20 00:00:00,16,97,13.9
33936,JA Kumamoto Keizairen,5.6,2016-05-16 00:00:00,2019-10-31 00:00:00,2,1263,180.4
33760,Shen Ming Zhi Zhou,6.2,2015-12-02 00:00:00,2016-05-11 00:00:00,12,161,23.0
42178,Mi Bao Zhi Guo,5.6,2021-04-16 00:00:00,2021-06-11 00:00:00,10,56,8.0
38110,Tales of HR,6.1,2018-06-17 00:00:00,2019-12-14 00:00:00,13,545,77.9
43727,"Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀",5.0,2020-11-07 00:00:00,2020-11-14 00:00:00,2,7,1.0
17295,Cosmic Break,5.8,2010-09-09 00:00:00,2012-02-08 00:00:00,4,517,73.9
38220,Ze Tian Ji 4th Season,7.2,2018-08-22 00:00:00,2018-10-31 00:00:00,12,70,10.0
38918,Shaonian Ge Xing,7.2,2018-12-26 00:00:00,2019-06-05 00:00:00,26,161,23.0
42947,Qin Xia,6.4,2020-10-16 00:00:00,2020-12-25 00:00:00,12,70,10.0
42291,Xian Feng Jian Yu Lu,6.2,2020-07-11 00:00:00,2021-03-03 00:00:00,70,235,33.6
32248,Masamune Datenicle,5.7,2016-05-02 00:00:00,2018-03-30 00:00:00,6,697,99.6
36290,Xiang Ling Ji,6.5,2017-03-22 00:00:00,2017-08-16 00:00:00,15,147,21.0
38412,Qing Chi Hong Xiaodou Ba!,6.4,2018-07-05 00:00:00,2018-09-20 00:00:00,12,77,11.0
33193,Shi Wan Ge Leng Xiaohua,6.2,2012-07-11 00:00:00,2013-08-01 00:00:00,12,386,55.1
48537,Shi Yi Chang An: Mingyue Jishi You Er,7.4,2021-04-15 00:00:00,2021-07-01 00:00:00,13,77,11.0
33305,Hua Jianghu: Ling Zhu,6.9,2015-10-08 00:00:00,2016-07-14 00:00:00,41,280,40.0
33357,Wo Jiao Bai Xiaofei,6.2,2015-04-16 00:00:00,2016-03-10 00:00:00,39,329,47.0
44065,Dinghai Fusheng Lu,7.2,2021-07-15 00:00:00,2021-12-16 00:00:00,12,154,22.0
35858,Kura Sushi,5.6,2014-04-27 00:00:00,2016-08-26 00:00:00,2,852,121.7
36226,Kai Feng Qitan: Zhege Baogong Bu Taixing,6.0,2017-05-19 00:00:00,2017-07-21 00:00:00,10,63,9.0
39736,Li Shi,6.3,2020-05-07 00:00:00,2020-08-13 00:00:00,16,98,14.0
42176,Huyao Xiao Hongniang: Jin Chenxi,7.2,2020-06-19 00:00:00,2020-08-14 00:00:00,10,56,8.0
32251,Mirai e no Kakehashi: Bridge for Future,5.3,2015-10-01 00:00:00,2016-08-01 00:00:00,6,305,43.6
40755,Machikado Mazoku Mini,6.2,2019-06-24 00:00:00,2019-09-30 00:00:00,36,98,14.0
37641,Yin Yang Shi: Ping An Wu Yu,6.4,2018-04-21 00:00:00,2018-07-08 00:00:00,12,78,11.1
42965,Fanren Xiu Xian Chuan: Fanren Feng Qi Tian Nan Er,7.7,2020-10-11 00:00:00,2020-11-22 00:00:00,9,42,6.0
36790,Ling Yu 2nd Season,6.8,2016-02-18 00:00:00,2016-04-21 00:00:00,10,63,9.0
33396,Hua Jianghu: Bu Liang Ren,6.5,2014-07-31 00:00:00,2015-08-27 00:00:00,54,392,56.0
39823,Qin Shi Mingyue: Tian Xing Jiu Ge 2nd Season,7.6,2019-04-24 00:00:00,2019-11-08 00:00:00,30,198,28.3
23499,Gakumon!: Ookami Shoujo wa Kujikenai,6.5,2014-04-25 00:00:00,2014-12-04 00:00:00,3,223,31.9
40806,Huyao Xiao Hongniang: Wei Sheng,7.1,2019-11-22 00:00:00,2020-01-17 00:00:00,10,56,8.0
40062,Ling Jian Zun 2nd Season,7.1,2019-05-28 00:00:00,2019-09-06 00:00:00,30,101,14.4
41555,Aikatsu on Parade! (ONA),6.8,2020-03-28 00:00:00,2020-07-11 00:00:00,6,105,15.0
42302,Da Wang Bu Gaoxing 2,6.5,2020-07-21 00:00:00,2020-09-29 00:00:00,12,70,10.0
36588,Luo Xiao Hei Zhan Ji: Fan Wai,6.7,2011-07-10 00:00:00,2020-11-21 00:00:00,5,3422,488.9
35650,Hua Jianghu: Bei Mo Ting,6.5,2016-12-07 00:00:00,2017-09-06 00:00:00,40,273,39.0
49059,Unbelievable Space Love,6.9,2018-07-17 00:00:00,2018-08-07 00:00:00,10,21,3.0
33759,Feng Wei Ying Xiong,6.3,2015-09-16 00:00:00,2016-07-03 00:00:00,13,291,41.6
49915,Hitori no Shita: The Outcast 4th Season,7.1,2021-09-24 00:00:00,2021-12-03 00:00:00,12,70,10.0
35651,Aozora Under Girls!,5.3,2017-05-29 00:00:00,2018-08-28 00:00:00,2,456,65.1
36184,Feng Ling Yu Xiu,7.1,2017-03-31 00:00:00,2021-02-27 00:00:00,12,1429,204.1
47044,Xing Wushen Jue,7.1,2021-01-28 00:00:00,2021-05-30 00:00:00,40,122,17.4
39676,Hanhua Riji,7.0,2019-07-21 00:00:00,2019-09-29 00:00:00,12,70,10.0
41632,Wang Gu Shenhua Zhi Tian Xuanzhe,5.8,2020-04-07 00:00:00,2020-06-16 00:00:00,12,70,10.0
33925,Hua Jianghu: Bu Liang Ren II,6.6,2016-07-21 00:00:00,2017-04-20 00:00:00,40,273,39.0
32543,Lu Shidai 2nd Season,6.9,2014-11-26 00:00:00,2015-12-12 00:00:00,13,381,54.4
11789,Wish Me Mell,5.1,2011-06-05 00:00:00,2012-07-20 00:00:00,3,411,58.7
39448,Hisone to Maso-tan Digest Douga,5.2,2018-05-22 00:00:00,2018-07-09 00:00:00,4,48,6.9
32385,Project HAL,5.7,2015-05-31 00:00:00,2015-07-30 00:00:00,3,60,8.6
33972,Cyphers,5.9,2011-06-08 00:00:00,2016-05-14 00:00:00,3,1802,257.4
35909,Guruguru Petit Anime Gekijou,6.0,2017-07-14 00:00:00,2017-12-22 00:00:00,24,161,23.0
45961,Assault Lily: Fruits,6.4,2021-07-20 00:00:00,2022-01-04 00:00:00,13,168,24.0
37184,Ze Tian Ji 2nd Season,7.0,2016-07-20 00:00:00,2016-10-05 00:00:00,12,77,11.0
35981,Kino,5.3,2013-07-12 00:00:00,2014-07-06 00:00:00,2,359,51.3
33776,"Watashitachi, Luck Logic-bu! 2",5.6,2016-08-01 00:00:00,2017-01-22 00:00:00,12,174,24.9
31362,Osiris no Tenbin,5.6,2015-08-01 00:00:00,2015-09-23 00:00:00,10,53,7.6
41916,You Yao,6.9,2020-07-10 00:00:00,2020-09-18 00:00:00,12,70,10.0
49410,Shiroi Suna no Aquatope Mini,6.2,2021-07-06 00:00:00,2021-12-09 00:00:00,29,156,22.3
39678,Mei Chuxi de Yinyangshi Yijia,6.0,2019-04-27 00:00:00,2019-07-13 00:00:00,12,77,11.0
34817,Zo Zo Zo Zombie-kun,4.6,2017-03-18 00:00:00,2017-03-25 00:00:00,2,7,1.0
37740,Bai Ye Ling Long,6.4,2018-06-06 00:00:00,2018-11-21 00:00:00,25,168,24.0
42487,Runway de Waratte Mini Anime,5.6,2019-11-05 00:00:00,2020-03-26 00:00:00,42,142,20.3
41223,Shi Yi Chang An: Mingyue Jishi You,6.9,2020-10-28 00:00:00,2021-01-06 00:00:00,12,70,10.0
33941,Towel Story,5.6,2011-08-24 00:00:00,2013-06-03 00:00:00,4,649,92.7
36544,Heibai Wushang 2nd Season,6.4,2017-08-05 00:00:00,2017-10-14 00:00:00,12,70,10.0
40909,Wan Jie Xian Zong 3rd Season,7.4,2019-10-17 00:00:00,2020-04-09 00:00:00,48,175,25.0
35745,40 Shuunen Da yo!! CoroCoro All-Star Shougakkou,5.5,2017-07-15 00:00:00,2017-11-15 00:00:00,2,123,17.6
37896,Ling Yu 6th Season,6.1,2018-04-20 00:00:00,2018-07-06 00:00:00,12,77,11.0
49730,Pokemon Evolutions,7.4,2021-09-09 00:00:00,2021-12-23 00:00:00,8,105,15.0
42206,Nu Wushen de Canzhuo II,7.2,2020-07-17 00:00:00,2020-09-19 00:00:00,8,64,9.1
40885,Can Ci Pin: Fangzhu Xingkong,6.9,2021-07-30 00:00:00,2021-11-05 00:00:00,16,98,14.0
34835,Crayon Shin-chan Gaiden: Kazokuzure Ookami,6.9,2017-02-22 00:00:00,2017-05-17 00:00:00,13,84,12.0
35230,Zannen Onna Kanbu Black General-san,5.8,2017-06-05 00:00:00,2017-07-21 00:00:00,10,46,6.6
36762,Xue Se Cang Qiong,6.2,2017-08-18 00:00:00,2018-01-26 00:00:00,26,161,23.0
36164,Qiang Niang,5.0,2017-08-18 00:00:00,2017-10-27 00:00:00,12,70,10.0
17697,Neon The Animation,5.1,2011-07-04 00:00:00,2015-04-03 00:00:00,6,1369,195.6
38837,Puso Ni Comi,6.6,2019-01-08 00:00:00,2019-05-21 00:00:00,20,133,19.0
41221,Liang Bu Yi,7.6,2021-04-30 00:00:00,2021-11-10 00:00:00,24,194,27.7
40991,Xue Ying Ling Zhu Zhi Qi Yu Pian,7.5,2020-01-02 00:00:00,2020-01-23 00:00:00,4,21,3.0
15195,Hetalia: The Beautiful World,7.5,2013-01-25 00:00:00,2013-06-21 00:00:00,20,147,21.0
36996,Jian Wangchao,6.0,2017-04-26 00:00:00,2017-07-05 00:00:00,12,70,10.0
42898,Wan Jie Xian Zong 4th Season,7.3,2020-09-14 00:00:00,2021-02-18 00:00:00,48,157,22.4
6890,Ontama!,6.8,2009-08-07 00:00:00,2009-11-06 00:00:00,5,91,13.0
41206,Digimon Adventure: 20 Shuunen Memorial Story,6.8,2020-02-01 00:00:00,2020-12-18 00:00:00,5,321,45.9
36890,dMatsu-san,6.0,2018-01-09 00:00:00,2018-03-27 00:00:00,12,77,11.0
49145,5-fun de Wakaru: Violet Evergarden,7.6,2018-02-02 00:00:00,2020-04-24 00:00:00,3,812,116.0
48616,Sayonara Watashi no Cramer Mini Anime,5.1,2021-03-16 00:00:00,2021-06-22 00:00:00,24,98,14.0
37887,Huan Jie Wang,6.6,2018-05-30 00:00:00,2018-10-17 00:00:00,20,140,20.0
34314,Crayon Shin-chan Gaiden: Omocha Wars,6.7,2016-11-09 00:00:00,2017-02-01 00:00:00,13,84,12.0
37279,Eyedrops Special Episode,4.6,2018-02-08 00:00:00,2018-03-05 00:00:00,2,25,3.6
35652,Crayon Shin-chan Gaiden: O-o-o no Shinnosuke,6.5,2017-05-31 00:00:00,2017-08-23 00:00:00,13,84,12.0
38742,Da Li Si Rizhi,6.9,2020-04-10 00:00:00,2020-07-03 00:00:00,12,84,12.0
37209,Sheng Shi Zhuang Niang,6.7,2018-07-24 00:00:00,2018-11-27 00:00:00,20,126,18.0
45558,Fanren Xiu Xian Chuan: Yan Jia Bao Dazhan,7.6,2021-01-31 00:00:00,2021-02-14 00:00:00,4,14,2.0
36732,Qin Shi Mingyue: Tian Xing Jiu Ge,7.1,2016-03-10 00:00:00,2018-07-05 00:00:00,60,847,121.0
36742,Koisuru Shirokuma Tokubetsu-ban,6.5,2017-11-01 00:00:00,2018-01-31 00:00:00,3,91,13.0
40989,Koisuru Asteroid: KiraKira Zoukan-gou,6.1,2020-01-04 00:00:00,2020-03-27 00:00:00,12,83,11.9
30013,Super Short Comics,5.2,2015-11-02 00:00:00,2015-12-21 00:00:00,8,49,7.0
20873,Hana no Zundamaru,5.1,2013-10-22 00:00:00,2013-12-09 00:00:00,8,48,6.9
33808,Girlfriend (Note),6.1,2016-10-22 00:00:00,2016-11-05 00:00:00,3,14,2.0
36722,Shen Qi Huan Qi Tan,6.0,2017-10-31 00:00:00,2018-05-15 00:00:00,24,196,28.0
32707,Jewelpet: Attack Chance!?,5.6,2016-02-19 00:00:00,2016-05-30 00:00:00,3,101,14.4
40208,Wo Kai Dongwuyuan Naxie Nian,6.6,2020-04-05 00:00:00,2020-06-21 00:00:00,13,77,11.0
40966,Ling Jian Zun 3rd Season,7.3,2019-12-24 00:00:00,2020-05-15 00:00:00,40,143,20.4
8958,Potecco Babies,4.6,2010-05-17 00:00:00,2010-09-04 00:00:00,2,110,15.7
44064,Lie Huo Jiao Chou,7.1,2021-10-07 00:00:00,2021-12-16 00:00:00,12,70,10.0
30412,Shi Xiong,6.4,2014-11-24 00:00:00,2015-03-05 00:00:00,41,101,14.4
33226,Kotowaza Gundam-san (ONA),5.9,2015-02-18 00:00:00,2015-04-10 00:00:00,17,51,7.3
37562,Robot Girls Neo,5.1,2018-08-18 00:00:00,2018-09-01 00:00:00,3,14,2.0
45196,Wan Jie Fa Shen,7.5,2020-12-21 00:00:00,2021-06-18 00:00:00,54,179,25.6
41511,Ma La Nu Pei,6.9,2020-04-07 00:00:00,2020-07-18 00:00:00,32,102,14.6
35411,Hortensia Saga,5.9,2015-03-26 00:00:00,2019-04-22 00:00:00,7,1488,212.6
41528,Xingchen Bian: Yu Li Cang Hai,7.5,2020-05-03 00:00:00,2020-05-31 00:00:00,12,28,4.0
25293,Futago no Mahoutsukai Lico to Gli,4.8,2013-11-04 00:00:00,2015-04-03 00:00:00,4,515,73.6
35235,Hitorigurashi no Shougakusei,6.5,2017-10-10 00:00:00,2017-12-12 00:00:00,10,63,9.0
49501,Katarina Nounai Kaigi X,6.0,2021-06-21 00:00:00,2021-09-18 00:00:00,23,89,12.7
34213,Getsuyoubi no Tawawa,6.4,2016-10-10 00:00:00,2016-12-26 00:00:00,12,77,11.0
45585,2.43 Mini Anime: Volleyball Kouza,5.1,2020-11-29 00:00:00,2021-01-03 00:00:00,10,35,5.0
41286,Da Wang Bu Gaoxing,6.3,2020-01-01 00:00:00,2020-03-11 00:00:00,12,70,10.0
31072,Show By Rock!!: Legend of Shingan Crimsonz,6.0,2013-05-29 00:00:00,2013-06-12 00:00:00,3,14,2.0
33661,Crayon Shin-chan Gaiden: Alien vs. Shinnosuke,6.7,2016-08-03 00:00:00,2016-10-26 00:00:00,13,84,12.0
40014,Fune wo Amu Yokoku,5.2,2016-10-13 00:00:00,2016-12-18 00:00:00,10,66,9.4
44590,Adachi to Shimamura Mini Anime,5.8,2020-09-11 00:00:00,2021-03-02 00:00:00,30,172,24.6
42057,Kyoshin to Hyouka no Shiro,5.6,2020-08-08 00:00:00,2020-12-19 00:00:00,4,133,19.0
46003,2.43 Mini Anime: Fukui-ben Kouza,5.0,2021-01-07 00:00:00,2021-02-26 00:00:00,8,50,7.1
39416,Kemurikusa (2018),6.2,2018-08-31 00:00:00,2019-04-06 00:00:00,7,218,31.1
38467,Wu Geng Ji Zhi San Jie,7.5,2019-12-20 00:00:00,2020-10-09 00:00:00,42,294,42.0
49507,Shuumatsu no Walküre Mini Anime,6.1,2021-07-27 00:00:00,2021-10-01 00:00:00,14,66,9.4
48610,Blue Reflection Ray!,5.5,2021-04-14 00:00:00,2021-09-29 00:00:00,24,168,24.0
7770,Yutori-chan,6.0,2009-12-29 00:00:00,2010-04-09 00:00:00,25,101,14.4
38325,Hitori no Shita: The Outcast Fanwai Pian,6.6,2018-09-30 00:00:00,2019-04-14 00:00:00,2,196,28.0
34179,Ima no Watashi ni Dekiru Koto...,5.5,2016-09-29 00:00:00,2016-11-17 00:00:00,2,49,7.0
33801,Shiguang Guiyu,5.0,2015-12-15 00:00:00,2016-03-08 00:00:00,10,84,12.0
35447,100% Pascal-sensei,5.2,2016-10-15 00:00:00,2017-03-15 00:00:00,6,151,21.6
39419,Jian Wang 3: Xia Gan Yi Dan Shen Jianxin,7.0,2018-09-21 00:00:00,2018-11-30 00:00:00,12,70,10.0
17237,Peeping Life: World History,5.5,2012-12-20 00:00:00,2013-12-12 00:00:00,40,357,51.0
45599,Xue Ying Ling Zhu 2nd Season,7.6,2020-12-31 00:00:00,2021-03-04 00:00:00,22,63,9.0
35113,Africa no Salaryman,5.8,2017-06-05 00:00:00,2017-06-30 00:00:00,10,25,3.6
38606,Zhen Hun Jie Recaps,6.3,2016-07-21 00:00:00,2016-07-28 00:00:00,2,7,1.0
37311,Kemurikusa,5.8,2011-05-01 00:00:00,2012-03-01 00:00:00,2,305,43.6
39912,Wan Jie Xian Zong 2nd Season,7.4,2019-04-25 00:00:00,2019-09-09 00:00:00,40,137,19.6
37318,Toji no Miko: Kizamishi Issen no Tomoshibi,6.0,2018-01-30 00:00:00,2018-02-13 00:00:00,2,14,2.0
37292,Fei Ren Zai,7.1,2018-03-29 00:00:00,2019-06-27 00:00:00,48,455,65.0
36447,Lord of Vermilion IV,5.0,2017-09-03 00:00:00,2017-10-26 00:00:00,16,53,7.6
33761,Qui Shui Yi Yun,5.3,2015-07-16 00:00:00,2016-04-07 00:00:00,12,266,38.0
49860,Umisea,7.2,2021-09-15 00:00:00,2021-09-18 00:00:00,4,3,0.4
37671,Neeko ga Vtuber Shite Mita,5.1,2018-03-27 00:00:00,2018-03-29 00:00:00,4,2,0.3
39643,Shoujo☆Conto All Starlight,6.2,2019-07-05 00:00:00,2019-12-27 00:00:00,26,175,25.0
36246,Monster Strike Anime: Kieyuku Uchuu-hen,6.4,2017-10-07 00:00:00,2018-01-06 00:00:00,13,91,13.0
39191,Wan Jie Shen Zhu,7.0,2019-02-06 00:00:00,2019-08-31 00:00:00,60,206,29.4
44068,Tian Bao Fuyao Lu 2nd Season,7.8,2021-04-25 00:00:00,2021-08-01 00:00:00,13,98,14.0
42187,Wu Shang Shen Di,7.4,2020-05-18 00:00:00,2020-12-18 00:00:00,64,214,30.6
13251,Shin Hikari Shinwa: Palutena no Kagami,6.4,2012-03-13 00:00:00,2012-03-19 00:00:00,3,6,0.9
39654,Cinderella Girls Gekijou: Kayou Cinderella Theater 4th Season,6.3,2019-04-02 00:00:00,2019-06-25 00:00:00,7,84,12.0
16389,Komachi to Dangorou,4.8,2012-11-10 00:00:00,2015-10-28 00:00:00,4,1082,154.6
8706,SOS TV Walpurgis Night Fever,5.2,2010-03-01 00:00:00,2010-08-02 00:00:00,11,154,22.0
39080,Ling Jian Zun,7.0,2019-01-15 00:00:00,2019-04-26 00:00:00,30,101,14.4
35567,Gundam Build Fighters: Battlogue,6.8,2017-08-04 00:00:00,2017-12-08 00:00:00,5,126,18.0
40233,Da Zhu Zai,6.6,2019-08-07 00:00:00,2019-10-17 00:00:00,12,71,10.1
29087,Wangpai Yushi,6.6,2014-06-27 00:00:00,2016-01-20 00:00:00,39,572,81.7
